Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
908,50,RL,86.0,11500,IR1,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,7,7,1936,1987,Gable,Other,Other,0.0,Gd,TA,CBlock,Gd,TA,No,Other,223,Unf,0,794,1017,Gd,Y,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,1,Gd,Attchd,1936.0,Fin,1,180,Other,TA,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250000
909,20,RL,69.0,8885,IR1,Other,Inside,Other,Other,1Fam,1Story,5,5,1983,1983,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Av,Other,301,Other,324,239,864,TA,Y,902,0,0,902,1,0,1,0,2,1,TA,5,0,Missing,Attchd,1983.0,Unf,2,484,TA,TA,Y,164,0,0,0,0,0,0,6,2006,WD,Normal,131000
910,60,RL,149.0,12589,IR2,Lvl,Inside,Gtl,Other,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,742,742,Ex,Y,742,742,0,1484,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,36,24,0,0,0,0,0,6,2009,WD,Normal,174000
911,90,RL,80.0,11600,Reg,Lvl,Other,Gtl,NAmes,Other,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,361.0,TA,TA,CBlock,TA,TA,No,Other,443,Unf,0,662,1105,TA,Y,1105,1169,0,2274,0,0,2,0,5,2,TA,12,0,Missing,Detchd,1960.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,0,1,2010,WD,Normal,154300
912,20,RL,69.0,9286,IR1,Lvl,Other,Other,CollgCr,1Fam,1Story,5,7,1977,1989,Gable,HdBoard,Other,0.0,TA,TA,CBlock,Gd,Other,Av,ALQ,196,Unf,0,1072,1268,TA,Y,1268,0,0,1268,0,0,1,1,3,1,Gd,5,0,Missing,Detchd,1978.0,Unf,1,252,TA,TA,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143500
913,30,Other,51.0,6120,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Other,489,Unf,0,279,768,TA,Other,1015,0,0,1015,0,0,1,0,3,1,TA,6,0,Missing,Detchd,1925.0,Unf,1,450,TA,TA,Y,0,0,112,0,120,0,620,7,2006,WD,Other,88000
914,90,Other,82.0,6270,Reg,Other,Inside,Gtl,Other,Other,2Story,5,6,1949,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Other,284,Unf,0,717,1001,TA,Other,1001,1001,0,2002,0,0,2,0,4,2,TA,8,0,Missing,Other,1949.0,Unf,3,871,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145000
915,160,Other,30.0,3000,Reg,Lvl,Inside,Gtl,Other,Other,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,Ex,Y,612,612,0,1224,0,0,2,1,2,1,Gd,4,0,Missing,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,0,6,2009,Other,Other,173733
916,160,Other,21.0,2001,Reg,Lvl,Inside,Gtl,Other,Other,2Story,4,5,1970,1970,Gable,Other,Other,80.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,Other,Y,546,546,0,1092,0,0,1,1,3,1,TA,6,0,Missing,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,75000
917,20,Other,50.0,9000,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,2,3,1949,1950,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,Av,Other,50,Unf,0,430,480,TA,Other,480,0,0,480,1,0,0,0,1,1,TA,4,0,Missing,Detchd,1958.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,10,2006,WD,Other,35311
918,20,RL,69.0,17140,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,Ex,Y,1229,0,0,1229,0,0,1,0,3,1,TA,6,0,Missing,Attchd,1956.0,RFn,1,284,TA,TA,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,135000
919,60,RL,103.0,13125,IR1,Lvl,Other,Gtl,Other,1Fam,2Story,7,5,1991,1991,Gable,HdBoard,HdBoard,0.0,Gd,TA,PConc,Ex,TA,Other,Other,48,Other,634,422,1104,Ex,Y,912,1215,0,2127,1,0,2,1,4,1,Gd,8,1,TA,Attchd,1991.0,RFn,3,833,TA,TA,Y,72,192,224,0,0,0,0,11,2007,WD,Normal,238000
920,20,RL,87.0,11029,IR1,Lvl,Other,Gtl,NAmes,1Fam,1Story,6,8,1958,2002,Other,MetalSd,MetalSd,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,Other,411,245,1184,Ex,Y,1414,0,0,1414,1,0,1,0,3,1,TA,6,1,TA,Attchd,1990.0,Unf,2,601,TA,TA,Y,0,51,0,0,190,0,0,5,2008,WD,Normal,176500
921,60,RL,70.0,8462,IR1,Lvl,Inside,Gtl,Other,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,HdBoard,105.0,Gd,Other,PConc,Gd,Other,No,GLQ,814,Unf,0,114,928,Ex,Y,936,785,0,1721,0,1,2,1,3,1,Gd,7,0,Missing,Attchd,1994.0,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201000
922,90,RL,67.0,8777,Reg,Lvl,Inside,Gtl,Other,Other,1.5Fin,5,7,1900,2003,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,Gd,Y,1272,928,0,2200,2,0,2,2,4,2,TA,9,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Other,0,70,0,0,0,0,0,9,2008,WD,Normal,145900
923,20,RL,65.0,10237,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,Ex,Y,1316,0,0,1316,0,0,2,0,3,1,Gd,6,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,0,0,23,0,0,0,10,2006,Other,Other,169990
924,120,RL,50.0,8012,Reg,Lvl,Inside,Gtl,Other,Other,1Story,6,5,1993,1994,Gable,Other,Other,0.0,Gd,TA,PConc,Gd,TA,No,Other,165,Other,841,598,1604,Ex,Y,1617,0,0,1617,1,0,2,0,2,1,Gd,5,1,Other,Attchd,1993.0,RFn,2,533,TA,TA,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193000
925,20,RL,79.0,10240,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,6,6,1980,1980,Gable,Other,Other,157.0,TA,Other,CBlock,Gd,TA,No,Other,625,Other,1061,0,1686,TA,Y,1686,0,0,1686,1,0,2,0,3,1,TA,7,1,TA,Attchd,1980.0,Unf,2,612,TA,TA,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500
926,20,RL,69.0,15611,IR1,Lvl,Other,Gtl,Other,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767,Other,93,266,1126,TA,Y,1126,0,0,1126,0,1,2,0,3,1,Ex,6,0,Missing,Attchd,1977.0,RFn,2,540,TA,TA,Y,180,0,0,0,0,0,0,3,2008,WD,Other,175000
927,60,RL,93.0,11999,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,8,5,2003,2004,Other,VinylSd,VinylSd,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1181,1181,Ex,Y,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,1,Gd,BuiltIn,2003.0,Fin,3,656,TA,TA,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285000
928,60,RL,69.0,9900,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,7,5,1968,1968,Gable,MetalSd,MetalSd,342.0,TA,TA,CBlock,TA,TA,No,Other,552,Unf,0,280,832,Gd,Y,1098,880,0,1978,0,0,2,1,4,1,TA,9,1,Gd,Attchd,1968.0,RFn,2,486,TA,TA,Y,0,43,0,0,0,0,0,4,2008,WD,Normal,176000
929,20,RL,69.0,11838,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2001,2001,Other,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,Ex,Y,1788,0,0,1788,0,0,2,0,3,1,Ex,7,1,TA,Attchd,2001.0,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,0,6,2009,WD,Normal,236500
930,60,RL,69.0,13006,IR1,Lvl,Other,Gtl,Other,1Fam,2Story,7,5,1997,1997,Gable,HdBoard,HdBoard,285.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,Gd,Y,993,1243,0,2236,0,0,2,1,4,1,Gd,8,1,TA,BuiltIn,1997.0,Fin,2,642,TA,TA,Y,0,0,0,0,0,0,0,11,2006,WD,Normal,222000
931,20,RL,73.0,8925,IR1,Other,Inside,Gtl,Other,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,Ex,Y,1466,0,0,1466,0,0,2,0,3,1,Gd,7,0,Missing,Attchd,2007.0,Fin,3,610,TA,TA,Y,100,18,0,0,0,0,0,7,2009,WD,Normal,201000
932,20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Other,338,Other,466,121,925,Ex,Y,925,0,0,925,0,1,1,0,2,1,TA,5,0,Missing,Detchd,1965.0,Unf,1,429,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,117500
933,20,RL,84.0,11670,IR1,Lvl,Other,Gtl,Other,1Fam,1Story,9,5,2006,2006,Other,VinylSd,Other,302.0,Ex,TA,PConc,Ex,Other,No,Unf,0,Unf,0,1905,1905,Ex,Y,1905,0,0,1905,0,0,2,0,3,1,Ex,8,1,Gd,Attchd,2006.0,Fin,3,788,TA,TA,Y,0,191,0,0,0,0,0,3,2007,WD,Normal,320000
934,20,RL,63.0,8487,Reg,Lvl,Other,Gtl,CollgCr,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,Ex,Y,1500,0,0,1500,0,0,2,0,3,1,Gd,6,0,Missing,Attchd,2004.0,RFn,2,570,TA,TA,Y,192,36,0,0,0,0,0,8,2009,WD,Normal,190000
935,20,RL,313.0,27650,IR2,Other,Inside,Other,NAmes,1Fam,1Story,7,7,1960,2007,Other,Other,Other,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,Ex,Y,2069,0,0,2069,1,0,2,0,4,1,Gd,9,1,Gd,Attchd,1960.0,RFn,2,505,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,242000
936,30,RL,52.0,5825,IR1,Lvl,Inside,Gtl,Other,1Fam,1Story,4,5,1926,1953,Gable,MetalSd,MetalSd,108.0,TA,Other,PConc,Other,TA,Other,Unf,0,Unf,0,600,600,Gd,Y,747,0,0,747,0,0,1,0,1,1,TA,5,0,Missing,Detchd,1953.0,Unf,2,528,TA,TA,Y,0,0,32,0,0,0,0,6,2006,WD,Normal,79900
937,20,RL,67.0,10083,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,Ex,Y,1200,0,0,1200,1,0,2,0,2,1,Gd,5,0,Missing,Attchd,2003.0,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,0,8,2009,WD,Normal,184900
938,60,RL,75.0,9675,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Other,GLQ,341,Unf,0,772,1113,Ex,Y,1113,858,0,1971,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2005.0,RFn,2,689,TA,TA,Y,0,48,0,0,0,0,0,2,2009,WD,Normal,253000
939,60,RL,73.0,8760,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Other,Other,GLQ,464,Unf,0,927,1391,Ex,Y,1391,571,0,1962,0,0,2,1,3,1,Gd,7,0,Missing,Attchd,2006.0,RFn,3,868,TA,TA,Y,0,90,0,0,0,0,0,8,2006,Other,Other,239799
940,70,RL,69.0,24090,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,MetalSd,0.0,TA,Other,CBlock,TA,TA,Other,Unf,0,Unf,0,1032,1032,Ex,Y,1207,1196,0,2403,0,0,2,0,4,1,TA,10,2,TA,Attchd,1940.0,Unf,1,349,TA,TA,Y,56,0,318,0,0,0,0,6,2010,Other,Normal,244400
941,90,RL,55.0,12640,IR1,Lvl,Inside,Gtl,Other,Other,1Story,6,5,1976,1976,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,Gd,Other,936,Other,396,396,1728,TA,Y,1728,0,0,1728,0,0,2,0,4,2,TA,8,0,Missing,Attchd,1976.0,Unf,2,574,TA,TA,Y,40,0,0,0,0,0,0,7,2006,WD,Normal,150900
942,60,RL,69.0,8755,IR1,Lvl,Other,Gtl,Other,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,772,Unf,0,220,992,Ex,Y,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,1,TA,BuiltIn,1999.0,RFn,2,390,TA,TA,Y,0,0,0,168,0,0,0,6,2009,WD,Normal,214000
943,90,RL,42.0,7711,IR1,Lvl,Inside,Gtl,Other,Other,1Story,4,3,1977,1977,Gable,MetalSd,MetalSd,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,TA,Y,1440,0,0,1440,2,0,2,0,4,2,TA,8,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Other,321,0,0,0,0,0,0,8,2007,Other,Other,150000
944,90,RL,100.0,25000,Reg,Other,Inside,Gtl,Other,Other,1Story,5,4,1967,1967,Gable,HdBoard,Other,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1632,1632,TA,Y,1632,0,0,1632,0,0,2,0,4,2,TA,8,0,Missing,Attchd,1967.0,Unf,2,576,TA,TA,Other,0,0,0,0,0,0,0,6,2007,WD,Normal,143000
945,20,RL,69.0,14375,IR1,Lvl,Other,Gtl,Other,1Fam,Other,6,6,1958,1958,Gable,HdBoard,HdBoard,541.0,TA,TA,CBlock,TA,TA,No,GLQ,111,Other,354,354,819,Gd,Y,1344,0,0,1344,0,1,1,0,3,1,Gd,7,1,Gd,Other,1958.0,RFn,2,525,TA,TA,Y,0,118,0,0,233,0,0,1,2009,Other,Other,137500
946,50,Other,98.0,8820,Reg,Lvl,Other,Gtl,OldTown,1Fam,1.5Fin,5,6,1890,1996,Other,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Other,1088,Unf,0,0,1088,TA,Y,1188,561,120,1869,0,0,1,0,2,1,TA,7,0,Missing,Detchd,1963.0,Unf,2,456,TA,TA,Y,48,0,244,0,0,0,0,9,2009,WD,Normal,124900
947,80,RL,70.0,8163,Reg,Lvl,Inside,Gtl,NAmes,1Fam,Other,5,6,1959,1959,Gable,HdBoard,HdBoard,128.0,TA,Other,CBlock,TA,TA,Av,ALQ,748,Other,294,102,1144,TA,Y,1144,0,0,1144,1,0,1,0,3,1,TA,6,1,TA,Attchd,1959.0,RFn,1,796,TA,TA,Y,86,0,0,0,0,0,0,3,2006,WD,Normal,143000
948,20,RL,85.0,14536,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,8,5,2002,2003,Other,VinylSd,VinylSd,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,316,1616,Ex,Y,1629,0,0,1629,1,0,2,0,3,1,Gd,9,1,Gd,Attchd,2002.0,Fin,3,808,TA,TA,Y,0,252,0,0,0,0,0,11,2007,WD,Normal,270000
949,60,RL,65.0,14006,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,144.0,Gd,TA,PConc,Gd,TA,Other,Unf,0,Unf,0,936,936,Ex,Y,936,840,0,1776,0,0,2,1,3,1,Gd,7,1,TA,Attchd,2002.0,RFn,2,474,TA,TA,Y,144,96,0,0,0,0,0,2,2006,WD,Normal,192500
950,20,RL,78.0,9360,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,6,7,1972,2006,Other,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,ALQ,982,Unf,0,179,1161,TA,Y,1381,0,0,1381,1,0,1,1,3,1,Gd,5,1,TA,Attchd,1972.0,RFn,2,676,TA,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,197500
951,20,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,8,1950,2002,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,398,Other,149,317,864,Gd,Y,864,0,0,864,1,0,1,0,3,1,Gd,5,0,Missing,Detchd,1980.0,RFn,2,720,TA,TA,Y,194,0,0,0,0,0,0,7,2007,WD,Normal,129000
952,20,Other,60.0,7800,Reg,Lvl,Other,Gtl,Other,1Fam,1Story,5,5,1965,1965,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Other,641,Unf,0,187,828,Gd,Y,965,0,0,965,1,0,1,0,3,1,TA,6,0,Missing,Detchd,1979.0,Unf,1,300,TA,TA,Y,421,0,0,0,0,0,0,7,2006,WD,Other,119900
953,85,RL,60.0,7200,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,Other,5,8,1972,2003,Gable,Other,HdBoard,0.0,TA,Other,CBlock,Gd,TA,Av,GLQ,660,Unf,0,108,768,Gd,Y,768,0,0,768,0,1,1,0,2,1,TA,5,0,Missing,Detchd,1974.0,Fin,1,396,TA,TA,Y,192,0,0,0,0,0,0,4,2009,WD,Normal,133900
954,60,RL,69.0,11075,IR1,Lvl,Inside,Other,Other,1Fam,2Story,5,4,1969,1969,Gable,HdBoard,HdBoard,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562,Other,193,29,784,Ex,Y,1168,800,0,1968,0,1,2,1,4,1,TA,7,1,Other,Attchd,1969.0,RFn,2,530,TA,TA,Y,305,189,0,0,0,0,400,9,2008,WD,Normal,172000
955,90,RL,35.0,9400,IR1,Lvl,Other,Gtl,Other,Other,Other,6,5,1975,1975,Other,Other,Other,250.0,TA,TA,CBlock,Gd,Other,Gd,GLQ,945,Unf,0,0,945,TA,Y,980,0,0,980,0,2,2,0,4,0,TA,4,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,0,0,0,0,0,0,0,10,2006,WD,Other,127500
956,90,Other,82.0,7136,IR1,Other,Inside,Gtl,Other,Other,2Story,6,6,1946,1950,Gable,MetalSd,MetalSd,423.0,TA,TA,CBlock,Gd,TA,No,Other,484,Unf,0,495,979,TA,Other,979,979,0,1958,0,0,2,0,4,2,TA,8,0,Missing,Attchd,1946.0,Unf,2,492,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145000
957,160,Other,24.0,1300,Reg,Lvl,Inside,Gtl,Other,Other,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,285,Unf,0,276,561,TA,Y,561,668,0,1229,0,0,1,1,2,1,TA,5,1,TA,Attchd,1980.0,Fin,2,462,TA,TA,Y,150,0,0,0,0,0,0,5,2009,WD,Normal,124000
958,20,RL,70.0,7420,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,5,1962,1962,Other,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Other,417,Unf,0,640,1057,TA,Y,1057,0,0,1057,0,0,1,0,3,1,TA,6,0,Missing,Detchd,1977.0,Fin,2,576,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,132000
959,20,RL,65.0,8450,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Other,GLQ,699,Unf,0,638,1337,Ex,Y,1337,0,0,1337,1,0,2,0,3,1,Gd,6,0,Missing,Attchd,2003.0,RFn,2,531,TA,TA,Y,0,39,0,0,0,0,0,10,2007,WD,Normal,185000
960,160,Other,24.0,2572,Reg,Lvl,Other,Gtl,Other,Other,2Story,7,5,1999,1999,Other,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,604,Unf,0,92,696,Ex,Y,696,720,0,1416,1,0,2,1,3,1,Gd,6,0,Missing,Detchd,1999.0,Unf,2,484,TA,TA,Y,0,44,0,0,0,0,0,5,2010,WD,Normal,155000
961,20,RL,50.0,7207,IR1,Lvl,Inside,Gtl,Other,1Fam,1Story,5,7,1958,2008,Gable,Other,Other,0.0,TA,Other,CBlock,TA,TA,Gd,Other,696,Unf,0,162,858,Gd,Y,858,0,0,858,1,0,1,0,2,1,TA,4,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,117,0,0,0,0,0,0,2,2010,WD,Normal,116500
962,60,RL,69.0,12227,IR1,Lvl,Other,Gtl,Other,1Fam,2Story,6,7,1977,1995,Gable,HdBoard,HdBoard,424.0,TA,Other,CBlock,Gd,Other,No,ALQ,896,Unf,0,434,1330,TA,Y,1542,1330,0,2872,1,0,2,1,4,1,TA,11,1,TA,Attchd,1977.0,Fin,2,619,TA,TA,Y,550,282,0,0,0,0,0,7,2008,WD,Normal,272000
963,160,RL,24.0,2308,Reg,Lvl,Other,Gtl,Other,Other,2Story,6,6,1976,1976,Gable,Other,Other,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,556,Unf,0,248,804,TA,Y,804,744,0,1548,1,0,2,1,3,1,Gd,7,1,TA,Detchd,1976.0,Unf,2,440,TA,TA,Y,48,0,0,0,0,0,0,7,2007,WD,Normal,155000
964,20,RL,122.0,11923,IR1,Lvl,Other,Gtl,CollgCr,1Fam,1Story,9,5,2007,2007,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1800,1800,Ex,Y,1800,0,0,1800,0,0,2,0,2,1,Ex,7,0,Missing,Attchd,2007.0,Fin,2,702,TA,TA,Y,288,136,0,0,0,0,0,5,2009,WD,Normal,239000
965,60,RL,80.0,11316,Reg,Lvl,Other,Gtl,Other,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624,Unf,0,193,817,Ex,Y,824,1070,0,1894,1,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,2002.0,Fin,2,510,TA,TA,Y,0,40,0,0,0,0,0,2,2010,WD,Normal,214900
966,60,RL,65.0,10237,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,6,5,2005,2007,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,Ex,Y,783,701,0,1484,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2005.0,Fin,2,393,TA,TA,Y,0,72,0,0,0,0,0,7,2007,Other,Other,178900
967,50,RL,130.0,9600,IR1,Other,Inside,Gtl,Other,1Fam,1.5Fin,5,7,1940,1950,Gable,MetalSd,MetalSd,0.0,Gd,Other,BrkTil,TA,Other,No,Other,428,Unf,0,300,728,Ex,Y,976,332,0,1308,1,0,1,1,2,1,TA,7,2,TA,Detchd,1940.0,Unf,1,256,TA,TA,Y,0,70,0,0,0,0,0,6,2009,WD,Normal,160000
968,20,RL,69.0,7390,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1955,1955,Other,Other,Other,151.0,TA,TA,CBlock,TA,TA,No,ALQ,902,Unf,0,196,1098,TA,Y,1098,0,0,1098,1,0,1,0,3,1,TA,6,0,Missing,Attchd,1955.0,Unf,1,260,TA,TA,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,135000
969,50,Other,50.0,5925,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,3,6,1910,1950,Gable,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,600,600,Other,Other,600,368,0,968,0,0,1,0,2,1,TA,6,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,0,0,0,0,0,0,0,5,2009,WD,Other,37900
970,190,RL,75.0,10382,Reg,Lvl,Inside,Gtl,NAmes,Other,Other,6,5,1958,1958,Other,HdBoard,HdBoard,105.0,TA,Other,CBlock,TA,TA,Gd,ALQ,513,Unf,0,75,588,TA,Y,1095,0,0,1095,1,0,1,0,2,1,TA,6,0,Missing,Attchd,1958.0,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,0,3,2006,Other,Normal,140000
971,50,RL,60.0,10800,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,4,4,1949,1950,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,720,720,TA,Other,720,472,0,1192,0,0,1,1,4,1,TA,6,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,0,0,0,0,0,0,0,12,2006,WD,Other,135000
972,160,RL,36.0,2268,Reg,Lvl,Inside,Gtl,Other,Other,2Story,7,5,2003,2004,Gable,VinylSd,Other,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,567,Unf,0,197,764,Ex,Y,764,862,0,1626,0,0,2,0,2,1,Gd,6,0,Missing,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,0,7,2009,WD,Normal,173000
973,120,RL,55.0,7892,Reg,Lvl,Inside,Gtl,Other,Other,1Story,6,5,1979,1979,Gable,Other,Other,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,918,918,TA,Y,918,0,0,918,0,0,2,0,2,1,TA,5,1,TA,Attchd,1979.0,Unf,1,264,TA,TA,Y,28,0,0,0,0,0,0,4,2010,WD,Normal,99500
